,5.5367,22.3859,22.3815,22.5405,22.6007
2005-02-08,5.8449,23.3711,23.3528,23.5023,23.5444
2005-02-09,5.8418,23.5023,23.2978,23.3141,23.5147
2005-02-10,5.8408,23.3141,23.2442,23.2883,23.5364
2005-02-11,5.7935,23.2883,23.1966,23.2309,23.4253
2005-02-12,5.7935,23.2883,23.1966,23.2309,23.4253
2005-02-13,5.7935,23.2883,23.1966,23.2309,23.4253
2005-02-14,5.7594,23.2327,23.1425,23.1838,23.2695
2005-02-15,5.7473,23.1838,23.0482,23.0933,23.2343
2005-02-16,5.7442,23.0933,23.0008,23.0553,23.2029
2005-02-17,5.7213,23.0553,22.8863,22.9213,23.0765
2005-02-18,5.7198,22.9213,22.7802,22.8311,22.9751
2005-02-19,5.7198,22.9213,22.7802,22.8311,22.9751
2005-02-20,5.7198,22.9213,22.7802,22.8311,22.9751
2005-02-21,5.7064,22.8311,22.704,22.7248,22.9366
2005-02-22,5.6631,22.7248,22.4976,22.5538,22.7282
2005-02-23,5.6452,22.5538,22.5452,22.5849,22.6978
2005-02-24,5.6491,22.5866,22.4826,22.5976,22.6425
2005-02-25,5.6626,22.5976,22.3493,22.3898,22.6798
2005-02-26,5.6626,22.5976,22.3493,22.3898,22.6798
2005-02-27,5.6626,22.5976,22.3493,22.3898,22.6798
2005-02-28,5.6529,22.3915,22.3389,22.4817,22.5227
2005-03-01,5.6612,22.4817,22.3811,22.488,22.5222
2005-03-02,5.6886,22.488,22.4759,22.5559,22.6312
2005-03-03,5.6846,22.5559,22.4755,22.5889,22.6004
2005-03-04,5.6883,22.5889,22.2847,22.3172,22.6592
2005-03-05,5.6883,22.5889,22.2847,22.3172,22.6592
2005-03-06,5.6883,22.5889,22.2847,22.3172,22.6592
2005-03-07,5.6491,22.3172,22.2941,22.3224,22.4008
2005-03-08,5.6343,22.3224,21.9599,21.9898,22.3376
2005-03-09,5.5871,21.9898,21.7912,21.8244,22.0154
2005-03-10,5.5588,21.8244,21.7975,21.9473,22.0142
2005-03-11,5.5607,21.9473,21.845,21.9049,22.0548
2005-03-12,5.5607,21.9473,21.845,21.9049,22.0548
2005-03-13,5.5607,21.9473,21.845,21.9049,22.0548
2005-03-14,5.5862,21.9049,21.9016,22.1256,22.1876
2005-03-15,5.6046,22.1256,22.072,22.3752,22.4462
2005-03-16,5.5966,22.3752,22.2046,22.2677,22.5265
2005-03-17,5.5825,22.2677,22.2177,22.2729,22.4616
2005-03-18,5.6227,22.2729,22.2341,22.4368,22.447
2005-03-19,5.6227,22.2729,22.2341,22.4368,22.447
2005-03-20,5.6227,22.2729,22.2341,22.4368,22.447
2005-03-21,5.6687,22.4368,22.391,22.7721,22.9144
2005-03-22,5.707,22.7721,22.6033,22.9301,22.9926
2005-03-23,5.7483,22.9301,22.9301,23.175,23.234
2005-03-24,5.7631,23.175,23.0808,23.2446,23.2761
2005-03-25,5.7809,23.2446,23.1761,23.3116,23.3483
2005-03-26,5.7809,23.2446,23.1761,23.3116,23.3483
2005-03-27,5.7809,23.2446,23.1761,23.3116,23.3483
2005-03-28,5.7949,23.3116,23.2225,23.2511,23.4187
2005-03-29,5.777,23.2511,23.2511,23.298,23.4173
2005-03-30,5.7705,23.298,23.0563,23.2175,23.3081
2005-03-31,5.7699,23.2157,22.9813,23.1583,23.2526
2005-04-01,5.7891,23.1583,22.9148,23.2205,23.305
2005-04-02,5.7891,23.1583,22.9148,23.2205,23.305
2005-04-03,5.7891,23.1583,22.9148,23.2205,23.305
2005-04-04,5.8143,23.2205,23.197,23.4214,23.4379
2005-04-05,5.8209,23.4214,23.2457,23.2849,23.4412
2005-04-06,5.8028,23.2849,23.1877,23.2354,23.3287
2005-04-07,5.8153,23.2354,23.0932,23.3542,23.3688
2005-04-08,5.8167,23.3542,23.098,23.1451,23.3817
2005-04-09,5.8167,23.3542,23.098,23.1451,23.3817
2005-04-10,5.8167,23.3542,23.098,23.1451,23.3817
2005-04-11,5.7673,23.1451,22.976,23.0342,23.1623
2005-04-12,5.7928,23.0342,22.9509,23.1847,23.2926
2005-04-13,5.7992,23.1847,23.0346,23.2008,23.2711
2005-04-14,5.8379,23.2008,23.1819,23.4339,23.4992
2005-04-15,5.8326,23.4357,23.2353,23.3686,23.5083
2005-04-16,5.8326,23.4357,23.2353,23.3686,23.5083
2005-04-17,5.8326,23.4357,23.2353,23.3686,23.5083
2005-04-18,5.7863,23.3686,23.124,23.2202,23.3759
2005-04-19,5.7426,23.2202,23.1775,23.2133,23.3858
2005-04-20,5.7363,23.2133,22.9824,23.0205,23.2404
2005-04-21,5.7225,23.0205,22.9726,23.1567,23.1816
2005-04-22,5.7309,23.1567,23.1098,23.2614,23.2811
2005-04-23,5.7309,23.1567,23.1098,23.2614,23.2811
2005-04-24,5.7309,23.1567,23.1098,23.2614,23.2811
2005-04-25,5.7506,23.2614,23.2025,23.2346,23.4356
2005-04-26,5.7551,23.2346,23.2083,23.2733,23.335
2005-04-27,5.7727,23.2733,23.2242,23.3769,23.4486
2005-04-28,5.7815,23.3769,23.3606,23.6759,23.7295
2005-04-29,5.7995,23.6759,23.462,23.7293,23.7559
2005-04-30,5.7995,23.6759,23.462,23.7293,23.7559
2005-05-01,5.7995,23.6759,23.462,23.7293,23.7559
2005-05-02,5.8037,23.7293,23.5374,23.6023,23.7426
2005-05-03,5.8042,23.6023,23.3678,23.3786,23.6146
2005-05-04,5.764,23.3786,23.2207,23.2996,23.4112
2005-05-05,5.7606,23.2996,23.0771,23.1456,23.2996
2005-05-06,5.8187,23.1456,23.0505,23.3169,23.3333
2005-05-07,5.8187,23.1456,23.0505,23.3169,23.3333
2005-05-08,5.8187,23.1456,23.0505,23.3169,23.3333
2005-05-09,5.8201,23.3169,23.1968,23.2384,23.3456
2005-05-10,5.8077,23.2384,23.2347,23.3421,23.4117
2005-05-11,5.8274,23.3421,23.2594,23.334,23.4772
2005-05-12,5.8767,23.334,23.2594,23.6231,23.6385
2005-05-13,5.9172,23.6249,23.6024,23.844,23.8649
2005-05-14,5.9172,23.6249,23.6024,23.844,23.8649
2005-05-15,5.9172,23.6249,23.6024,23.844,23.8649
2005-05-16,5.9684,23.844,23.7948,23.846,23.9544
2005-05-17,5.916,23.846,23.7961,23.9867,24.0353
2005-05-18,5.9083,23.9867,23.7827,23.7978,24.0131
2005-05-19,5.9095,23.7978,23.7274,23.9064,23.9677
2005-05-20,5.943,23.9127,23.8875,24.0967,24.1707
2005-05-21,5.943,23.9127,23.8875,24.0967,24.1707
2005-05-22,5.943,23.9127,23.8875,24.0967,24.1707
2005-05-23,5.9427,24.0957,24.0265,24.1159,24.2067
2005-05-24,5.9306,24.1159,24.0006,24.1646,24.2172
2005-05-25,5.9336,24.1646,24.1473,24.2368,24.3268
2005-05-26,5.9582,24.2368,24.2146,24.3997,24.4371
2005-05-27,5.9512,24.3997,24.1516,24.2942,24.4157
2005-05-28,5.9512,24.3997,24.1516,24.2942,24.4157
2005-05-29,5.9512,24.3997,24.1516,24.2942,24.4157
2005-05-30,6.0178,24.2942,24.2923,24.5681,24.6197
2005-05-31,6.0535,24.5681,24.4992,24.6381,24.6968
2005-06-01,6.1195,24.6381,24.5939,24.897,25.0284
2005-06-02,6.1097,24.897,24.5898,24.6066,24.9871
2005-06-03,6.0973,24.6066,24.4368,24.5915,24.7208
2005-06-04,6.0973,24.6066,24.4368,24.5915,24.7208
2005-06-05,6.0973,24.6066,24.4368,24.5915,24.7208
2005-06-06,6.0834,24.5915,24.4765,24.5739,24.6484
2005-06-07,6.0732,24.5739,24.4032,24.4319,24.578
2005-06-08,6.0997,24.4319,24.3297,24.5499,24.6188
2005-06-09,6.1159,24.5499,24.4813,24.5696,24.6827
2005-06-10,6.1701,24.5696,24.4722,24.765,24.8307
2005-06-11,6.1701,24.5696,24.4722,24.765,24.8307
2005-06-12,6.1701,24.5696,24.4722,24.765,24.8307
2005-06-13,6.188,24.765,24.6954,24.729,24.9425
2005-06-14,6.1954,24.729,24.695,24.8761,24.94
2005-06-15,6.1912,24.8761,24.7328,24.8598,24.913
2005-06-16,6.174,24.8598,24.6167,24.6929,24.866
2005-06-17,6.1558,24.6929,24.3112,24.4426,24.7287
2005-06-18,6.1558,24.6929,24.3112,24.4426,24.7287
2005-06-19,6.1558,24.6929,24.3112,24.4426,24.7287
2005-06-20,6.1418,24.4426,24.4415,24.6617,24.7251
2005-06-21,6.1708,24.6617,24.4903,24.5564,24.8049
2005-06-22,6.1587,24.5564,24.4718,24.5562,24.6618
2005-06-23,6.1999,24.5562,24.5217,24.7969,24.8031
2005-06-24,6.2175,24.7969,24.5999,24.6533,24.8735
2005-06-25,6.2175,24.7969,24.5999,24.6533,24.8735
2005-06-26,6.2175,24.7969,24.5999,24.6533,24.8735
2005-06-27,6.1454,24.6533,24.5497,24.6931,24.7359
2005-06-28,6.1834,24.6931,24.6748,24.8659,24.9239
2005-06-29,6.201,24.8659,24.8138,24.8366,24.9778
2005-06-30,6.1887,24.8366,24.7838,24.8831,24.9316
2005-07-01,6.2635,24.8831,24.7609,25.1521,25.1669
2005-07-02,6.2635,24.8831,24.7609,25.1521,25.1669
2005-07-03,6.2635,24.8831,24.7609,25.1521,25.1669
2005-07-04,6.27,25.1521,25.0686,25.1491,25.233
2005-07-05,6.2807,25.1512,25.1147,25.209,25.313
2005-07-06,6.2687,25.2069,25.1383,25.2798,25.3308
2005-07-07,6.2575,25.2798,25.1136,25.3397,25.3912
2005-07-08,6.28,25.3397,25.1143,25.1196,25.4574
2005-07-09,6.28,25.3397,25.1143,25.1196,25.4574
2005-07-10,6.28,25.3397,25.1143,25.1196,25.4574
2005-07-11,6.2184,25.1196,24.9145,24.9207,25.1933
2005-07-12,6.1426,24.9207,24.6043,24.6764,24.9474
2005-07-13,6.189,24.6764,24.6684,25.1314,25.1506
2005-07-14,6.1865,25.1248,24.9396,25.0113,25.1414
2005-07-15,6.2077,25.0134,24.9221,25.0674,25.1512
2005-07-16,6.2077,25.0134,24.9221,25.0674,25.1512
2005-07-17,6.2077,25.0134,24.9221,25.0674,25.1512
2005-07-18,6.1965,25.0674,24.9127,24.9855,25.0728
2005-07-19,6.2439,24.9855,24.9317,24.9768,25.2428
2005-07-20,6.222,24.9768,24.7743,24.8466,25.19
2005-07-21,6.171,24.8466,24.5987,24.8263,24.9774
2005-07-22,6.2007,24.8242,24.7726,25.0484,25.0868
2005-07-23,6.2007,24.8242,24.7726,25.0484,25.0868
2005-07-24,6.2007,24.8242,24.7726,25.0484,25.0868
2005-07-25,6.2061,25.0484,24.9725,25.1024,25.1296
2005-07-26,6.228,25.0825,25.056,25.1526,25.2479
2005-07-27,6.2376,25.1526,24.983,25.0093,25.2696
2005-07-28,6.2006,25.0093,24.7997,24.8618,25.0731
2005-07-29,6.179,24.8618,24.7605,24.7656,24.9646
2005-07-30,6.179,24.8618,24.7605,24.7656,24.9646
2005-07-31,6.179,24.8618,24.7605,24.7656,24.9646
2005-08-01,6.1332,24.7656,24.5319,24.5998,24.7816
2005-08-02,6.142,24.5998,24.4545,24.6325,24.6589
2005-08-03,6.1379,24.6325,24.1077,24.2114,24.6427
2005-08-04,6.0671,24.2134,24.0718,24.1547,24.2704
2005-08-05,6.0617,24.1547,23.9649,24.0418,24.1625
2005-08-06,6.0617,24.1547,23.9649,24.0418,24.1625
2005-08-07,6.0617,24.1547,23.9649,24.0418,24.1625
2005-08-08,6.0595,24.0418,23.7178,23.786,24.0769
2005-08-09,6.0527,23.786,23.6851,23.8431,23.9042
2005-08-10,6.0499,23.8431,23.5991,23.6029,23.8508
2005-08-11,6.0249,23.6029,23.5572,23.5818,23.7443
2005-08-12,6.027,23.5818,23.5348,23.6716,23.7859
2005-08-13,6.027,23.5818,23.5348,23.6716,23.7859
2005-08-14,6.027,23.5818,23.5348,23.6716,23.7859
2005-08-15,6.0541,23.6735,23.6678,23.7526,23.799
2005-08-16,6.0693,23.7526,23.6868,23.802,23.8724
2005-08-17,6.0841,23.802,23.7945,23.9043,23.9708
2005-08-18,6.1335,23.9043,23.8797,24.1237,24.1577
2005-08-19,6.1506,24.1237,24.0699,24.159,24.281
2005-08-20,6.1506,24.1237,24.0699,24.159,24.281
2005-08-21,6.1506,24.1237,24.0699,24.159,24.281
2005-08-22,6.1298,24.159,24.0513,24.1609,24.1993
2005-08-23,6.1172,24.1634,24.0819,24.2336,24.2877
2005-08-24,6.1336,24.2336,24.0501,24.0696,24.3294
2005-08-25,6.0823,24.0696,24.0335,24.101,24.2113
2005-08-26,6.079,24.101,23.9374,24.0148,24.1131
2005-08-27,6.079,24.101,23.9374,24.0148,24.1131
2005-08-28,6.079,24.101,23.9374,24.0148,24.1131
2005-08-29,6.1098,24.0158,23.9693,24.1958,24.1997
2005-08-30,6.1289,24.1958,24.1247,24.2504,24.3192
2005-08-31,6.1206,24.2484,23.7698,23.8214,24.2949
2005-09-01,6.0516,23.8064,23.4139,23.5086,23.8394
2005-09-02,5.9788,23.5086,23.0831,23.0923,23.5171
2005-09-03,5.9788,23.5086,23.0831,23.0923,23.5171
2005-09-04,5.9788,23.5086,23.0831,23.0923,23.5171
2005-09-05,5.974,23.0923,23.0758,23.2656,23.2768
2005-09-06,5.9931,23.2674,23.2236,23.3246,23.3967
2005-09-07,6.0118,23.3246,23.1649,23.524,23.5702
2005-09-08,6.0259,23.524,23.3828,23.5015,23.5876
2005-09-09,6.0573,23.5015,23.4141,23.6644,23.7087
2005-09-10,6.0573,23.5015,23.4141,23.6644,23.7087
2005-09-11,6.0573,23.5015,23.4141,23.6644,23.7087
2005-09-12,6.0767,23.6644,23.6257,23.7101,23.8012
2005-09-13,6.0901,23.7101,23.6803,23.7989,23.9336
2005-09-14,6.1067,23.7965,23.6997,23.9283,23.9553
2005-09-15,6.1158,23.9302,23.7715,23.786,24.0181
2005-09-16,6.1436,23.786,23.6705,23.8918,23.9103
2005-09-17,6.1436,23.786,23.6705,23.8918,23.9103
2005-09-18,6.1436,23.786,23.6705,23.8918,23.9103
2005-09-19,6.1645,23.8918,23.8898,24.1162,24.1759
2005-09-20,6.1602,24.1162,24.0268,24.0901,24.2869
2005-09-21,6.134,24.0839,23.9894,24.1322,24.1619
2005-09-22,6.1511,24.1322,24.0465,24.2595,24.3035
2005-09-23,6.214,24.2595,24.2343,24.4477,24.5137
2005-09-24,6.214,24.2595,24.2343,24.4477,24.5137
2005-09-25,6.214,24.2595,24.2343,24.4477,24.5137
2005-09-26,6.2105,24.4477,24.3882,24.4957,24.637
2005-09-27,6.2307,24.4957,24.3614,24.3822,24.5565
2005-09-28,6.2236,24.3822,24.3483,24.4142,24.5981
2005-09-29,6.2165,24.4142,24.398,24.5093,24.6533
2005-09-30,6.2572,24.5114,24.434,24.6987,24.803
2005-10-01,6.2572,24.5114,24.434,24.6987,24.803
2005-10-02,6.2572,24.5114,24.434,24.6987,24.803
2005-10-03,6.2716,24.6987,24.6632,24.8319,24.8898
2005-10-04,6.2698,24.8319,24.7414,24.7674,24.9052
2005-10-05,6.2565,24.7674,24.5466,24.5599,24.8545
2005-10-06,6.2007,24.5599,24.339,24.4202,24.6908
2005-10-07,6.1719,24.4202,24.3857,24.4479,24.5154
2005-10-08,6.1719,24.4202,24.3857,24.4479,24.5154
2005-10-09,6.1719,24.4202,24.3857,24.4479,24.5154
2005-10-10,6.2084,24.4469,24.359,24.5456,24.5661
2005-10-11,6.2433,24.5456,24.4895,24.6104,24.6537
2005-10-12,6.2443,24.6104,24.5533,24.7012,24.7276
2005-10-13,6.265,24.7012,24.6549,24.6642,24.9314
2005-10-14,6.2319,24.6642,24.4449,24.469,24.7662
2005-10-15,6.2319,24.6642,24.4449,24.469,24.7662
2005-10-16,6.2319,24.6642,24.4449,24.469,24.7662
2005-10-17,6.2291,24.469,24.4377,24.7872,24.8224
2005-10-18,6.2643,24.7872,24.7569,24.895,24.963
2005-10-19,6.2858,24.895,24.7574,24.8351,25.0371
2005-10-20,6.247,24.8351,24.6092,24.6746,24.904
2005-10-21,6.259,24.6766,24.6667,24.9538,24.9769
2005-10-22,6.259,24.6766,24.6667,24.9538,24.9769
2005-10-23,6.259,24.6766,24.6667,24.9538,24.9769
2005-10-24,6.256,24.9538,24.7141,24.8056,24.9822
2005-10-25,6.2505,24.8056,24.4576,24.4799,24.8765
2005-10-26,6.1955,24.4809,24.419,24.5669,24.7226
2005-10-27,6.1748,24.5649,24.3814,24.4642,24.6688
2005-10-28,6.1974,24.4642,24.4075,24.6283,24.6324
2005-10-29,6.1974,24.4642,24.4075,24.6283,24.6324
2005-10-30,6.1974,24.4642,24.4075,24.6283,24.6324
2005-10-31,6.236,24.6308,24.4615,24.7284,24.7643
2005-11-01,6.2342,24.7284,24.5863,24.5898,24.7462
2005-11-02,6.2266,24.5898,24.398,24.4238,24.6797
2005-11-03,6.2553,24.4238,24.3905,24.535,24.5701
2005-11-04,6.3251,24.53,24.419,24.7295,24.7641
2005-11-05,6.3251,24.53,24.419,24.7295,24.7641
2005-11-06,6.3251,24.53,24.419,24.7295,24.7641
2005-11-07,6.3752,24.7295,24.4166,24.9483,24.9756
2005-11-08,6.3753,24.9483,24.8061,24.8736,25.019
2005-11-09,6.3681,24.8736,24.8341,24.9726,25.0595
2005-11-10,6.3924,24.9726,24.8779,25.0333,25.0944
2005-11-11,6.3852,25.0333,24.8165,24.8313,25.1126
2005-11-12,6.3852,25.0333,24.8165,24.8313,25.1126
2005-11-13,6.3852,25.0333,24.8165,24.8313,25.1126
2005-11-14,6.3969,24.8313,24.8207,25.0291,25.0993
2005-11-15,6.4079,25.0291,24.987,25.0994,25.1749
2005-11-16,6.4035,25.0972,24.9386,25.1182,25.1577
2005-11-17,6.4052,25.1182,24.9194,25.0322,25.1738
2005-11-18,6.3946,25.0322,24.8006,24.8389,25.1749
2005-11-19,6.3946,25.0322,24.8006,24.8389,25.1749
2005-11-20,6.3946,25.0322,24.8006,24.8389,25.1749
2005-11-21,6.3674,24.841,24.7074,24.9232,24.9575
2005-11-22,6.3853,24.9232,24.7505,24.775,25.0503
2005-11-23,6.3435,24.775,24.6369,24.6801,24.8435
2005-11-24,6.3462,24.6811,24.6398,24.7033,24.7479
2005-11-25,6.3843,24.7033,24.6879,24.871,24.8972
2005-11-26,6.3843,24.7033,24.6879,24.871,24.8972
2005-11-27,6.3843,24.7033,24.6879,24.871,24.8972
2005-11-28,6.3865,24.8834,24.3666,24.5094,24.8874
2005-11-29,6.3519,24.5246,24.4479,24.6003,24.6946
2005-11-30,6.3414,24.6003,24.4844,24.5364,24.6285
2005-12-01,6.3762,24.5364,24.5067,24.6377,24.7253
2005-12-02,6.3921,24.6367,24.5994,24.7074,24.7887
2005-12-03,6.3921,24.6367,24.5994,24.7074,24.7887
2005-12-04,6.3921,24.6367,24.5994,24.7074,24.7887
2005-12-05,6.3772,24.7074,24.4518,24.5016,24.7318
2005-12-06,6.3386,24.5016,24.4769,24.6466,24.7224
2005-12-07,6.3654,24.6455,24.6318,24.7634,24.793
2005-12-08,6.3611,24.7634,24.5484,24.6381,24.7782
2005-12-09,6.3317,24.6402,24.5115,24.5218,24.7175
2005-12-10,6.3317,24.6402,24.5115,24.5218,24.7175
2005-12-11,6.3317,24.6402,24.5115,24.5218,24.7175
2005-12-12,6.3039,24.5218,24.1946,24.2439,24.6201
2005-12-13,6.2585,24.2449,24.0779,24.121,24.3584
2005-12-14,6.2304,24.121,24.0173,24.129,24.1958
2005-12-15,6.2442,24.131,24.0515,24.1699,24.2372
2005-12-16,6.2341,24.1699,23.9876,24.1258,24.2607
2005-12-17,6.2341,24.1699,23.9876,24.1258,24.2607
2005-12-18,6.2341,24.1699,23.9876,24.1258,24.2607
2005-12-19,6.2349,24.0626,24.0475,24.1411,24.1795
2005-12-20,6.3007,24.1411,24.0884,24.3713,24.4267
2005-12-21,6.3215,24.3713,24.2806,24.4324,24.5323
2005-12-22,6.317,24.4324,24.2999,24.3204,24.4749
2005-12-23,6.3074,24.3204,24.3184,24.4195,24.4732
2005-12-24,6.3074,24.3204,24.3184,24.4195,24.4732
2005-12-25,6.3074,24.3204,24.3184,24.4195,24.4732
2005-12-26,6.3077,24.4195,24.3693,24.4242,24.4387
2005-12-27,6.3106,24.4252,24.3393,24.4142,24.474
2005-12-28,6.3172,24.4142,24.2094,24.4177,24.4899
2005-12-29,6.3118,24.4177,24.3373,24.3867,24.5512
2005-12-30,6.3358,24.3863,24.3702,24.5234,24.5994
2005-12-31,6.3358,24.3863,24.3702,24.5234,24.5994
2006-01-01,6.3358,24.3863,24.3702,24.5234,24.5994
2006-01-02,6.3253,24.5234,24.3947,24.3997,24.5596
2006-01-03,6.2926,24.3997,24.0229,24.0653,24.4613
2006-01-04,6.2019,24.0663,23.8207,23.8976,24.1189
2006-01-05,6.185,23.8976,23.8063,23.8759,23.9671
2006-01-06,6.1771,23.8759,23.7163,23.7658,23.9157
2006-01-07,6.1771,23.8759,23.7163,23.7658,23.9157
2006-01-08,6.1771,23.8759,23.7163,23.7658,23.9157
2006-01-09,6.194,23.7658,23.7532,23.8461,23.9233
2006-01-10,6.1986,23.8461,23.7868,23.8403,23.9111
2006-01-11,6.1928,23.8403,23.6044,23.6447,23.9016
2006-01-12,6.2145,23.6447,23.6101,23.8692,23.9752
2006-01-13,6.1992,23.8692,23.628,23.6931,23.95
2006-01-14,6.1992,23.8692,23.628,23.6931,23.95
2006-01-15,6.1992,23.8692,23.628,23.6931,23.95
2006-01-16,6.1796,23.6931,23.6729,23.7454,23.8162
2006-01-17,6.1927,23.745,23.7072,23.799,23.9143
2006-01-18,6.1821,23.801,23.6815,23.7376,23.8788
2006-01-19,6.1921,23.7376,23.6764,23.7063,23.832
2006-01-20,6.1985,23.7063,23.3166,23.4074,23.7962
2006-01-21,6.1985,23.7063,23.3166,23.4074,23.7962
2006-01-22,6.1985,23.7063,23.3166,23.4074,23.7962
2006-01-23,6.1052,23.4074,23.1799,23.2483,23.4261
2006-01-24,6.0905,23.2464,23.18,23.2428,23.3064
2006-01-25,6.1003,23.2437,23.037,23.1255,23.2617
2006-01-26,6.1212,23.1255,23.1158,23.2699,23.3148
2006-01-27,6.1757,23.2699,23.1696,23.511,23.5178
2006-01-28,6.1757,23.2699,23.1696,23.511,23.5178
2006-01-29,6.1757,23.2699,23.1696,23.511,23.5178
2006-01-30,6.1884,23.511,23.3165,23.4477,23.5364
2006-01-31,6.1768,23.4477,23.2543,23.3038,23.4845
2006-02-01,6.1984,23.3047,23.2894,23.5958,23.6259
2006-02-02,6.2056,23.5978,23.5375,23.5796,23.7056
2006-02-03,6.2387,23.5806,23.5452,23.669,23.8175
2006-02-04,6.2387,23.5806,23.5452,23.669,23.8175
2006-02-05,6.2387,23.5806,23.5452,23.669,23.8175
2006-02-06,6.2527,23.669,23.6096,23.6881,23.7692
2006-02-07,6.2543,23.6881,23.6478,23.8035,23.8826
2006-02-08,6.2633,23.8035,23.6954,23.7382,23.8644
2006-02-09,6.2498,23.7382,23.5721,23.6292,23.7532
2006-02-10,6.2818,23.6292,23.4971,23.8035,23.8236
2006-02-11,6.2818,23.6292,23.4971,23.8035,23.8236
2006-02-12,6.2818,23.6292,23.4971,23.8035,23.8236
2006-02-13,6.2859,23.8015,23.7688,23.9135,23.9668
2006-02-14,6.2954,23.9135,23.8338,23.9466,24.1142
2006-02-15,6.2904,23.9486,23.7369,23.8605,24.013
2006-02-16,6.3015,23.8615,23.7797,23.8333,23.9161
2006-02-17,6.2965,23.8333,23.6605,23.6664,23.9125
2006-02-18,6.2965,23.8333,23.6605,23.6664,23.9125
2006-02-19,6.2965,23.8333,23.6605,23.6664,23.9125
2006-02-20,6.2647,23.6684,23.6629,23.8135,23.8305
2006-02-21,6.2765,23.8135,23.7921,23.9148,23.9395
2006-02-22,6.2916,23.9158,23.8944,23.9307,24.0724
2006-02-23,6.2724,23.9307,23.6998,23.7874,24.0171
2006-02-24,6.3099,23.7874,23.7777,23.8619,23.9177
2006-02-25,6.3099,23.7874,23.7777,23.8619,23.9177
2006-02-26,6.3099,23.7874,23.7777,23.8619,23.9177
2006-02-27,6.3051,23.8619,23.8555,23.8682,23.9392
2006-02-28,6.3012,23.8692,23.6942,23.7081,23.9019
2006-03-01,6.2752,23.7081,23.6044,23.7492,23.8231
2006-03-02,6.2614,23.7512,23.6394,23.6715,23.8288
2006-03-03,6.2211,23.6723,23.5258,23.6514,23.8077
2006-03-04,6.2211,23.6723,23.5258,23.6514,23.8077
2006-03-05,6.2211,23.6723,23.5258,23.6514,23.8077
2006-03-06,6.2451,23.6514,23.6007,23.8596,23.8776
2006-03-07,6.286,23.8616,23.8302,24.1594,24.2197
2006-03-08,6.275,24.1614,24.0597,24.1275,24.2263
2006-03-09,6.2758,24.1255,23.9897,24.135,24.2111
2006-03-10,6.291,24.135,24.0406,24.0634,24.2856
2006-03-11,6.291,24.135,24.0406,24.0634,24.2856
2006-03-12,6.291,24.135,24.0406,24.0634,24.2856
2006-03-13,6.2601,24.0634,23.9159,24.08,24.2362
2006-03-14,6.2487,24.08,23.8128,23.8839,24.1859
2006-03-15,6.2123,23.8839,23.7421,23.8262,23.9339
2006-03-16,6.2002,23.8242,23.3447,23.4035,23.878
2006-03-17,6.1468,23.4054,23.3699,23.4898,23.594
2006-03-18,6.1468,23.4054,23.3699,23.4898,23.594
2006-03-19,6.1468,23.4054,23.3699,23.4898,23.594
2006-03-20,6.1567,23.4898,23.3854,23.4657,23.5398
2006-03-21,6.1815,23.4647,23.4512,23.6417,23.6926
