2005-04-11,6.3364,3.1704,3.1393,3.1723,3.147,3.1814,3.1496,3.1833,3.1595
2005-04-12,6.3143,3.147,3.1303,3.1798,3.1619,3.1595,3.1353,3.1896,3.1744
2005-04-13,6.3398,3.1618,3.1397,3.1778,3.1632,3.1743,3.1447,3.1886,3.1882
2005-04-14,6.3805,3.163,3.1613,3.2254,3.2153,3.188,3.1742,3.231,3.2278
2005-04-15,6.431,3.2156,3.1815,3.2367,3.2111,3.2281,3.1994,3.2462,3.2211
2005-04-18,6.3793,3.2111,3.1985,3.2337,3.2086,3.2211,3.2035,3.2387,3.2211
2005-04-19,6.3086,3.2088,3.1914,3.2371,3.1981,3.2213,3.2039,3.2421,3.2106
2005-04-20,6.2726,3.1979,3.1725,3.2056,3.1776,3.2104,3.1776,3.2109,3.1901
2005-04-21,6.2355,3.1776,3.1701,3.2167,3.2086,3.1901,3.1817,3.2228,3.2211
2005-04-22,6.2531,3.2086,3.1798,3.234,3.1947,3.2211,3.1848,3.239,3.2197
2005-04-25,6.2669,3.1947,3.1941,3.2501,3.2169,3.2197,3.2095,3.2551,3.2294
2005-04-26,6.2563,3.2167,3.214,3.2501,3.2323,3.2292,3.225,3.2551,3.2448
2005-04-27,6.2635,3.2323,3.2318,3.2848,3.2772,3.2448,3.2443,3.2957,3.2897
2005-04-28,6.2867,3.2771,3.2741,3.3267,3.3165,3.2896,3.2796,3.3392,3.329
2005-04-29,6.2993,3.3165,3.2884,3.3263,3.3227,3.329,3.2944,3.3579,3.3327
2005-05-02,6.3219,3.3225,3.3011,3.3317,3.3097,3.3325,3.3136,3.3417,3.3222
2005-05-03,6.3331,3.3098,3.2662,3.3228,3.2667,3.3223,3.2792,3.3278,3.2817
2005-05-04,6.267,3.267,3.2282,3.2783,3.2322,3.282,3.2378,3.2833,3.2447
2005-05-05,6.2675,3.2324,3.1846,3.2324,3.1947,3.2449,3.1907,3.2449,3.2097
2005-05-06,6.2638,3.1949,3.1512,3.2239,3.2097,3.2099,3.1637,3.2387,3.2207
2005-05-09,6.3437,3.2109,3.1647,3.2313,3.2157,3.2219,3.1757,3.2438,3.2282
2005-05-10,6.3109,3.2159,3.2151,3.2481,3.2357,3.2284,3.2276,3.2566,3.2482
2005-05-11,6.2873,3.2354,3.2277,3.2599,3.236,3.2479,3.2335,3.267,3.2485
2005-05-12,6.3082,3.236,3.2345,3.2853,3.2774,3.2485,3.2395,3.2978,3.2899
2005-05-13,6.3842,3.2777,3.2769,3.3149,3.3039,3.2902,3.2885,3.3427,3.3289
2005-05-16,6.4156,3.3035,3.3003,3.349,3.3272,3.3285,3.3232,3.3604,3.3397
2005-05-17,6.4064,3.3272,3.3152,3.3457,3.3271,3.3397,3.3202,3.3582,3.3396
2005-05-18,6.4194,3.3274,3.2746,3.3441,3.2845,3.3399,3.2871,3.3566,3.297
2005-05-19,6.3954,3.2845,3.2745,3.2957,3.2827,3.297,3.2795,3.3054,3.2952
2005-05-20,6.409,3.2809,3.2755,3.3356,3.3242,3.2934,3.288,3.3606,3.3342
2005-05-23,6.4596,3.3241,3.2999,3.357,3.3195,3.3341,3.3049,3.364,3.332
2005-05-24,6.4605,3.3195,3.3034,3.3324,3.3057,3.332,3.3084,3.3374,3.3182
2005-05-25,6.4183,3.3057,3.304,3.3291,3.3143,3.3182,3.3127,3.3366,3.3268
2005-05-26,6.3676,3.314,3.307,3.3423,3.3356,3.3265,3.312,3.3531,3.3481
2005-05-27,6.3855,3.3356,3.268,3.3362,3.308,3.3481,3.2978,3.3487,3.318
2005-05-30,6.3512,3.308,3.3013,3.3403,3.3267,3.318,3.3063,3.3528,3.3392
2005-05-31,6.4285,3.3267,3.3177,3.3863,3.3792,3.3392,3.3227,3.3988,3.3917
2005-06-01,6.4451,3.3792,3.3634,3.4055,3.3921,3.3917,3.3684,3.4173,3.4046
2005-06-02,6.4664,3.3921,3.3457,3.4025,3.3478,3.4046,3.3545,3.415,3.3603
2005-06-03,6.4408,3.3478,3.3303,3.3665,3.3449,3.3603,3.3403,3.3874,3.3549
2005-06-06,6.4452,3.3449,3.318,3.3578,3.3231,3.3549,3.323,3.3678,3.3356
2005-06-07,6.4205,3.3229,3.2911,3.3253,3.2956,3.3354,3.2961,3.3378,3.3081
2005-06-08,6.3939,3.2956,3.2745,3.308,3.2982,3.3081,3.2795,3.3202,3.3107
2005-06-09,6.4642,3.2982,3.2908,3.3244,3.2964,3.3107,3.2958,3.3294,3.3089
2005-06-10,6.4561,3.2964,3.2813,3.3229,3.3141,3.3089,3.2863,3.3438,3.3241
2005-06-13,6.4827,3.3141,3.3112,3.3699,3.3391,3.3241,3.3211,3.3749,3.3441
2005-06-14,6.4911,3.3391,3.3256,3.3542,3.3438,3.3441,3.3306,3.3617,3.3563
2005-06-15,6.527,3.3438,3.3223,3.3558,3.3406,3.3563,3.3348,3.3608,3.3531
2005-06-16,6.5307,3.3409,3.3296,3.3536,3.3325,3.3534,3.339,3.3593,3.345
2005-06-17,6.4941,3.3325,3.2927,3.3492,3.3269,3.345,3.324,3.3641,3.3344
2005-06-20,6.4316,3.3269,3.3257,3.3508,3.3324,3.3344,3.3332,3.3583,3.3449
2005-06-21,6.4771,3.3325,3.3245,3.3601,3.3275,3.345,3.337,3.3651,3.34
2005-06-22,6.4579,3.3275,3.3076,3.3482,3.3183,3.34,3.319,3.3607,3.3308
2005-06-23,6.4943,3.3181,3.3085,3.3361,3.3304,3.3306,3.3125,3.344,3.3429
2005-06-24,6.5999,3.3301,3.2924,3.3505,3.3105,3.3426,3.3241,3.3555,3.3305
2005-06-27,6.5514,3.3105,3.3035,3.3452,3.3351,3.3305,3.3085,3.3544,3.3476
2005-06-28,6.5309,3.3351,3.3319,3.3654,3.3562,3.3476,3.3444,3.3779,3.3687
2005-06-29,6.591,3.3562,3.3344,3.3704,3.3352,3.3687,3.3432,3.3754,3.3477
2005-06-30,6.5418,3.3352,3.3281,3.3622,3.3378,3.3477,3.3365,3.3747,3.3503
2005-07-01,6.5394,3.3378,3.326,3.3673,3.3653,3.3503,3.331,3.3912,3.3753
2005-07-04,6.6085,3.3653,3.3545,3.3775,3.3654,3.3753,3.3634,3.3846,3.3779
2005-07-05,6.6157,3.3657,3.3582,3.4015,3.3707,3.3782,3.3707,3.4065,3.3957
2005-07-06,6.6308,3.3704,3.3637,3.4251,3.4155,3.3954,3.3759,3.4344,3.428
2005-07-07,6.6475,3.4155,3.4126,3.4541,3.423,3.428,3.4244,3.4591,3.4355
2005-07-08,6.6151,3.423,3.3762,3.4393,3.3931,3.4355,3.401,3.4443,3.4031
2005-07-11,6.5614,3.3931,3.3706,3.4091,3.3716,3.4031,3.3831,3.4141,3.3841
2005-07-12,6.5111,3.3716,3.3521,3.3855,3.3599,3.3841,3.3646,3.398,3.3724
2005-07-13,6.47,3.3597,3.3587,3.444,3.4327,3.3722,3.3688,3.4565,3.4452
2005-07-14,6.5476,3.433,3.4142,3.4482,3.4352,3.4455,3.4192,3.4544,3.4477
2005-07-15,6.5616,3.4355,3.4032,3.436,3.4247,3.448,3.4233,3.4604,3.4347
2005-07-18,6.6011,3.4245,3.3867,3.4288,3.3972,3.4345,3.3923,3.4388,3.4097
2005-07-19,6.6658,3.3972,3.3966,3.4441,3.4095,3.4097,3.4091,3.4491,3.422
2005-07-20,6.63,3.4098,3.3877,3.4473,3.396,3.4223,3.4002,3.4523,3.4085
2005-07-21,6.5682,3.3958,3.3634,3.4087,3.3772,3.4083,3.3684,3.4188,3.3897
2005-07-22,6.5407,3.3769,3.3696,3.4173,3.4131,3.3894,3.3746,3.4474,3.4231
2005-07-25,6.5952,3.4131,3.3939,3.4189,3.4082,3.4231,3.3974,3.4257,3.4207
2005-07-26,6.5657,3.4082,3.4048,3.4468,3.4175,3.4207,3.4133,3.4503,3.4275
2005-07-27,6.5821,3.4173,3.3783,3.4347,3.3796,3.4273,3.3875,3.4382,3.3921
2005-07-28,6.5688,3.3796,3.342,3.3946,3.3467,3.3921,3.3522,3.4001,3.3592
2005-07-29,6.5234,3.3466,3.3288,3.3758,3.3312,3.3591,3.3395,3.384,3.3412
2005-08-01,6.4434,3.3312,3.3091,3.3444,3.3179,3.3412,3.3131,3.3494,3.3304
2005-08-02,6.4258,3.318,3.3065,3.3411,3.3391,3.3305,3.3105,3.3536,3.3516
2005-08-03,6.4568,3.34,3.2966,3.342,3.306,3.3525,3.3088,3.3541,3.3185
2005-08-04,6.3696,3.3063,3.2755,3.3121,3.284,3.3188,3.2855,3.3204,3.2965
2005-08-05,6.371,3.2838,3.2659,3.3013,3.2907,3.2963,3.285,3.3232,3.3007
2005-08-08,6.3972,3.2907,3.2492,3.2957,3.2588,3.3007,3.2603,3.3057,3.2713
2005-08-09,6.3944,3.2588,3.2461,3.2764,3.2647,3.2713,3.2552,3.2824,3.2772
2005-08-10,6.3981,3.2647,3.2379,3.2678,3.2388,3.2772,3.2494,3.2795,3.2513
2005-08-11,6.3661,3.2388,3.2213,3.2542,3.2267,3.2513,3.2328,3.2602,3.2392
2005-08-12,6.3284,3.2267,3.2188,3.2611,3.2534,3.2392,3.2313,3.281,3.2634
2005-08-15,6.3618,3.2533,3.247,3.2873,3.2823,3.2633,3.257,3.2967,3.2948
2005-08-16,6.4426,3.2825,3.2328,3.2827,3.2422,3.295,3.2453,3.2952,3.2547
2005-08-17,6.4442,3.2422,3.2419,3.2838,3.2618,3.2547,3.2544,3.2868,3.2743
2005-08-18,6.4565,3.2618,3.26,3.3028,3.2934,3.2743,3.2656,3.3087,3.3059
2005-08-19,6.525,3.2934,3.2898,3.3317,3.3122,3.3059,3.3015,3.3487,3.3222
2005-08-22,6.5503,3.3124,3.2785,3.3189,3.2876,3.3224,3.2846,3.3289,3.3001
2005-08-23,6.5317,3.2876,3.2668,3.2945,3.2776,3.3001,3.2771,3.3032,3.2901
2005-08-24,6.533,3.2774,3.2665,3.2945,3.2705,3.2899,3.279,3.3016,3.283
2005-08-25,6.4528,3.2704,3.2661,3.2992,3.2838,3.2829,3.2741,3.3027,3.2963
2005-08-26,6.4467,3.2838,3.2597,3.3021,3.2915,3.2963,3.2805,3.3316,3.3015
2005-08-29,6.4284,3.2916,3.283,3.3204,3.3182,3.3016,3.2924,3.3329,3.3307
2005-08-30,6.487,3.3181,3.3064,3.3258,3.3089,3.3306,3.31,3.3326,3.3214
2005-08-31,6.4612,3.3086,3.2437,3.319,3.2496,3.3211,3.2524,3.3276,3.2621
2005-09-01,6.3834,3.2496,3.1802,3.256,3.1918,3.2621,3.1894,3.2685,3.2043
2005-09-02,6.2698,3.1918,3.1291,3.1931,3.1471,3.2043,3.154,3.2056,3.1571
2005-09-05,6.1998,3.1471,3.1267,3.1555,3.1525,3.1571,3.1302,3.1665,3.165
2005-09-06,6.269,3.1527,3.1326,3.1773,3.1397,3.1652,3.1361,3.1808,3.1522
2005-09-07,6.2669,3.1399,3.1093,3.1776,3.1708,3.1524,3.1218,3.1901,3.1833
2005-09-08,6.2758,3.1708,3.1487,3.1893,3.1654,3.1833,3.1522,3.1949,3.1754
2005-09-09,6.2693,3.1652,3.1392,3.1925,3.1756,3.1752,3.1538,3.196,3.1856
2005-09-12,6.3089,3.1756,3.1692,3.2117,3.1989,3.1856,3.1792,3.2152,3.2024
2005-09-13,6.3466,3.1992,3.1812,3.209,3.1879,3.2027,3.1847,3.2125,3.2004
2005-09-14,6.3539,3.1882,3.1729,3.2071,3.1998,3.2007,3.1789,3.2106,3.2073
2005-09-15,6.3716,3.2001,3.1671,3.204,3.171,3.2076,3.1706,3.2081,3.1745
2005-09-16,6.3523,3.1713,3.1488,3.1893,3.1888,3.1748,3.1583,3.2217,3.1988
2005-09-19,6.3901,3.1888,3.1832,3.217,3.1858,3.1988,3.1898,3.2205,3.1983
2005-09-20,6.3886,3.1861,3.1757,3.2036,3.185,3.1986,3.1848,3.2141,3.1975
2005-09-21,6.3981,3.1852,3.1727,3.2102,3.1889,3.1977,3.1805,3.2137,3.2014
2005-09-22,6.3716,3.1887,3.1813,3.2314,3.2189,3.2012,3.1898,3.2372,3.2314
2005-09-23,6.4024,3.2186,3.1892,3.2295,3.2194,3.2311,3.2083,3.2556,3.2294
2005-09-26,6.4765,3.2194,3.2174,3.2758,3.2493,3.2294,3.2274,3.2793,3.2618
2005-09-27,6.4941,3.2493,3.2274,3.2685,3.2377,3.2618,3.2309,3.272,3.2502
2005-09-28,6.496,3.2374,3.2283,3.2615,3.2362,3.2499,3.2357,3.265,3.2397
2005-09-29,6.4775,3.2362,3.2285,3.2524,3.2406,3.2397,3.232,3.258,3.2531
2005-09-30,6.5092,3.2403,3.2343,3.2711,3.2646,3.2528,3.2407,3.2919,3.2746
2005-10-03,6.5918,3.2646,3.2605,3.2957,3.2895,3.2746,3.2705,3.3082,3.302
2005-10-04,6.5993,3.29,3.2821,3.305,3.2907,3.3025,3.2912,3.3147,3.3032
2005-10-05,6.6108,3.2907,3.2444,3.2947,3.2465,3.3032,3.2569,3.3053,3.259
2005-10-06,6.5398,3.2465,3.2138,3.2754,3.2208,3.259,3.2232,3.2789,3.2333
2005-10-07,6.49,3.2208,3.1882,3.2442,3.2127,3.2333,3.2153,3.2496,3.2227
2005-10-10,6.523,3.2126,3.195,3.2277,3.2256,3.2226,3.1985,3.2402,3.2381
2005-10-11,6.5327,3.2256,3.2053,3.233,3.2267,3.2381,3.2088,3.2455,3.2392
2005-10-12,6.5304,3.2267,3.2157,3.2357,3.2319,3.2392,3.2192,3.2482,3.2444
2005-10-13,6.5169,3.2319,3.2285,3.2853,3.2524,3.2444,3.2352,3.2913,3.2584
2005-10-14,6.5048,3.2524,3.2198,3.2816,3.2344,3.2584,3.2415,3.2851,3.2444
2005-10-17,6.4501,3.2347,3.227,3.2535,3.2386,3.2447,3.2311,3.266,3.2511
2005-10-18,6.4993,3.2386,3.2381,3.263,3.2549,3.2511,3.2455,3.2695,3.2674
2005-10-19,6.55,3.2552,3.2445,3.2811,3.2548,3.2677,3.2517,3.2846,3.2673
2005-10-20,6.5161,3.2548,3.2241,3.2625,3.2326,3.2673,3.2276,3.2684,3.2361
2005-10-21,6.4626,3.2329,3.2301,3.2724,3.2641,3.2364,3.2336,3.3027,3.2741
2005-10-24,6.534,3.2641,3.253,3.2919,3.266,3.2741,3.2629,3.2984,3.2785
2005-10-25,6.5361,3.2662,3.2357,3.2783,3.2388,3.2787,3.2414,3.2868,3.2513
2005-10-26,6.4574,3.2389,3.2325,3.3026,3.281,3.2514,3.2385,3.3075,3.2935
2005-10-27,6.4465,3.2807,3.2653,3.3116,3.2689,3.2932,3.2715,3.3151,3.2814
2005-10-28,6.4281,3.269,3.2683,3.3187,3.3074,3.2815,3.2767,3.3448,3.3174
2005-10-31,6.4894,3.3074,3.2943,3.3162,3.3042,3.3174,3.2978,3.3223,3.3167
2005-11-01,6.4912,3.3042,3.296,3.3226,3.2983,3.3167,3.3015,3.3351,3.3108
2005-11-02,6.4663,3.2983,3.2732,3.3141,3.2799,3.3108,3.2819,3.3176,3.2924
2005-11-03,6.4492,3.28,3.2792,3.3205,3.3176,3.2925,3.2827,3.324,3.3211
2005-11-04,6.5305,3.32,3.3156,3.3932,3.3812,3.3235,3.3191,3.4217,3.3912
2005-11-07,6.5911,3.3812,3.3571,3.4359,3.4318,3.3912,3.3606,3.4394,3.4353
2005-11-08,6.6377,3.4318,3.3905,3.4363,3.4007,3.4353,3.4026,3.4398,3.4132
2005-11-09,6.61,3.4007,3.3814,3.4337,3.4271,3.4132,3.3849,3.4412,3.4346
2005-11-10,6.5793,3.4271,3.4053,3.4376,3.4209,3.4346,3.4103,3.4417,3.4334
2005-11-11,6.5959,3.4212,3.4099,3.4512,3.4279,3.4337,3.4275,3.4687,3.4379
2005-11-14,6.5803,3.4282,3.3912,3.4328,3.4163,3.4382,3.3947,3.4428,3.4288
2005-11-15,6.6493,3.4166,3.3917,3.4345,3.3978,3.4291,3.4039,3.438,3.4103
2005-11-16,6.6702,3.3975,3.3863,3.4164,3.4056,3.41,3.3893,3.4229,3.4181
2005-11-17,6.6951,3.4056,3.3671,3.4174,3.3802,3.4181,3.3796,3.4204,3.3927
2005-11-18,6.7091,3.3802,3.3515,3.4032,3.3705,3.3927,3.3776,3.4157,3.3805
2005-11-21,6.6868,3.3708,3.3586,3.3899,3.3857,3.3808,3.3621,3.4012,3.3982
2005-11-22,6.7115,3.386,3.353,3.3984,3.3573,3.3985,3.3655,3.4019,3.3698
2005-11-23,6.659,3.3573,3.3129,3.3586,3.3159,3.3698,3.3254,3.3711,3.3284
2005-11-24,6.6606,3.316,3.3093,3.3319,3.321,3.3285,3.3187,3.3375,3.3335
2005-11-25,6.6905,3.3207,3.3143,3.3462,3.3443,3.3332,3.3211,3.3756,3.3543
2005-11-28,6.7193,3.3443,3.2684,3.3456,3.29,3.3543,3.2809,3.3556,3.3025
2005-11-29,6.6802,3.29,3.2802,3.3235,3.3014,3.3025,3.2876,3.327,3.3139
2005-11-30,6.7461,3.3014,3.2961,3.3251,3.3176,3.3139,3.3039,3.3307,3.3301
2005-12-01,6.7437,3.3176,3.3115,3.3376,3.3194,3.3301,3.315,3.3411,3.3229
2005-12-02,6.7636,3.3193,3.2759,3.3212,3.3044,3.3228,3.3025,3.3354,3.3144
2005-12-05,6.7733,3.3044,3.2485,3.3081,3.2586,3.3144,3.261,3.3152,3.2711
2005-12-06,6.6806,3.2586,3.241,3.2732,3.2563,3.2711,3.2526,3.2793,3.2688
2005-12-07,6.7562,3.2563,3.2548,3.2807,3.2739,3.2688,3.2646,3.2903,3.2864
2005-12-08,6.7609,3.2739,3.262,3.284,3.2751,3.2864,3.2655,3.2957,3.2876
2005-12-09,6.7159,3.2753,3.232,3.2914,3.2522,3.2878,3.2512,3.2996,3.2622
2005-12-12,6.6956,3.2522,3.183,3.2668,3.1911,3.2622,3.1909,3.2763,3.2036
2005-12-13,6.6442,3.1912,3.1754,3.2188,3.1928,3.2037,3.185,3.2263,3.2053
2005-12-14,6.6026,3.1928,3.1739,3.1995,3.1924,3.2053,3.1774,3.212,3.2049
2005-12-15,6.6305,3.1927,3.1868,3.2268,3.2228,3.2052,3.1903,3.2393,3.2353
2005-12-16,6.6395,3.2232,3.1911,3.2364,3.2171,3.2357,3.2216,3.2538,3.2271
2005-12-19,6.6366,3.2171,3.1952,3.2248,3.2119,3.2271,3.207,3.2304,3.2244
2005-12-20,6.681,3.2121,3.1958,3.2334,3.2275,3.2246,3.2083,3.2452,3.24
2005-12-21,6.7797,3.2275,3.213,3.2493,3.2329,3.24,3.2216,3.257,3.2454
2005-12-22,6.7814,3.2329,3.2247,3.2512,3.2274,3.2454,3.2314,3.2552,3.2399
2005-12-23,6.7741,3.2274,3.1894,3.2496,3.2027,3.2399,3.2219,3.2552,3.2527
2005-12-26,6.7633,3.2027,3.197,3.2131,3.2112,3.2527,3.2437,3.2546,3.2462
2005-12-27,6.7755,3.2113,3.2077,3.2498,3.2402,3.2463,3.225,3.2577,3.2527
2005-12-28,6.7709,3.2402,3.2097,3.2687,3.251,3.2527,3.2222,3.2727,3.2635
2005-12-29,6.7775,3.2507,3.2386,3.2634,3.2435,3.2632,3.2511,3.2713,3.256
2005-12-30,6.7485,3.2434,3.22,3.2709,3.2301,3.2559,3.2481,3.2804,3.2801
2006-01-02,6.7375,3.2301,3.2207,3.2509,3.2274,3.2801,3.2707,3.3009,3.2774
2006-01-03,6.7135,3.2274,3.1624,3.256,3.1669,3.2774,3.1749,3.2825,3.1794
2006-01-04,6.6054,3.167,3.1334,3.1882,3.1468,3.1795,3.1377,3.1917,3.1593
2006-01-05,6.5582,3.1468,3.1315,3.1518,3.1409,3.1593,3.135,3.1598,3.1534
2006-01-06,6.5497,3.1414,3.1045,3.1592,3.1263,3.1539,3.1195,3.1627,3.1363
2006-01-09,6.5195,3.1266,3.1034,3.1307,3.1134,3.1366,3.1113,3.1407,3.1259
2006-01-10,6.6032,3.1132,3.1117,3.1452,3.1282,3.1257,3.1242,3.1577,3.1407
2006-01-11,6.6368,3.1282,3.1113,3.1453,3.116,3.1407,3.1165,3.1561,3.1285
2006-01-12,6.6187,3.116,3.1094,3.1607,3.1519,3.1285,3.1131,3.167,3.1644
2006-01-13,6.6863,3.1519,3.1109,3.1664,3.1352,3.1644,3.142,3.1699,3.1452
2006-01-16,6.6209,3.1352,3.1253,3.1451,3.1341,3.1452,3.1293,3.156,3.1466
2006-01-17,6.6602,3.1341,3.128,3.1895,3.1701,3.1466,3.1405,3.193,3.1826
2006-01-18,6.6949,3.1703,3.1678,3.1962,3.184,3.1828,3.1713,3.2023,3.1965
